Date,DateAsInteger,Year,MonthNo,YearMonthNo,YearMonth,MonthShort,MonthLong,WeekNo,WeekDay,WeekDayShort,Quarter,YearQuarter
1984-02-20 00:00:00.000,"19840220",1984,"02","1984/02","1984/Feb","Feb","February",2,"Monday","Monday","Q1","1984/Q1"
1984-02-27 00:00:00.000,"19840227",1984,"02","1984/02","1984/Feb","Feb","February",2,"Monday","Monday","Q1","1984/Q1"
1985-02-04 00:00:00.000,"19850204",1985,"02","1985/02","1985/Feb","Feb","February",2,"Monday","Monday","Q1","1985/Q1"
1985-02-11 00:00:00.000,"19850211",1985,"02","1985/02","1985/Feb","Feb","February",2,"Monday","Monday","Q1","1985/Q1"
1985-02-18 00:00:00.000,"19850218",1985,"02","1985/02","1985/Feb","Feb","February",2,"Monday","Monday","Q1","1985/Q1"
1985-02-25 00:00:00.000,"19850225",1985,"02","1985/02","1985/Feb","Feb","February",2,"Monday","Monday","Q1","1985/Q1"
1986-02-03 00:00:00.000,"19860203",1986,"02","1986/02","1986/Feb","Feb","February",2,"Monday","Monday","Q1","1986/Q1"
1986-02-10 00:00:00.000,"19860210",1986,"02","1986/02","1986/Feb","Feb","February",2,"Monday","Monday","Q1","1986/Q1"
1986-02-17 00:00:00.000,"19860217",1986,"02","1986/02","1986/Feb","Feb","February",2,"Monday","Monday","Q1","1986/Q1"
1986-02-24 00:00:00.000,"19860224",1986,"02","1986/02","1986/Feb","Feb","February",2,"Monday","Monday","Q1","1986/Q1"
1987-02-02 00:00:00.000,"19870202",1987,"02","1987/02","1987/Feb","Feb","February",2,"Monday","Monday","Q1","1987/Q1"
1987-02-09 00:00:00.000,"19870209",1987,"02","1987/02","1987/Feb","Feb","February",2,"Monday","Monday","Q1","1987/Q1"
1987-02-16 00:00:00.000,"19870216",1987,"02","1987/02","1987/Feb","Feb","February",2,"Monday","Monday","Q1","1987/Q1"
1987-02-23 00:00:00.000,"19870223",1987,"02","1987/02","1987/Feb","Feb","February",2,"Monday","Monday","Q1","1987/Q1"
1988-02-01 00:00:00.000,"19880201",1988,"02","1988/02","1988/Feb","Feb","February",2,"Monday","Monday","Q1","1988/Q1"
1988-02-08 00:00:00.000,"19880208",1988,"02","1988/02","1988/Feb","Feb","February",2,"Monday","Monday","Q1","1988/Q1"
1988-02-15 00:00:00.000,"19880215",1988,"02","1988/02","1988/Feb","Feb","February",2,"Monday","Monday","Q1","1988/Q1"
1988-02-22 00:00:00.000,"19880222",1988,"02","1988/02","1988/Feb","Feb","February",2,"Monday","Monday","Q1","1988/Q1"
1988-02-29 00:00:00.000,"19880229",1988,"02","1988/02","1988/Feb","Feb","February",2,"Monday","Monday","Q1","1988/Q1"
1989-02-06 00:00:00.000,"19890206",1989,"02","1989/02","1989/Feb","Feb","February",2,"Monday","Monday","Q1","1989/Q1"
1989-02-13 00:00:00.000,"19890213",1989,"02","1989/02","1989/Feb","Feb","February",2,"Monday","Monday","Q1","1989/Q1"
1989-02-20 00:00:00.000,"19890220",1989,"02","1989/02","1989/Feb","Feb","February",2,"Monday","Monday","Q1","1989/Q1"
1989-02-27 00:00:00.000,"19890227",1989,"02","1989/02","1989/Feb","Feb","February",2,"Monday","Monday","Q1","1989/Q1"
1990-02-05 00:00:00.000,"19900205",1990,"02","1990/02","1990/Feb","Feb","February",2,"Monday","Monday","Q1","1990/Q1"
1990-02-12 00:00:00.000,"19900212",1990,"02","1990/02","1990/Feb","Feb","February",2,"Monday","Monday","Q1","1990/Q1"
1990-02-19 00:00:00.000,"19900219",1990,"02","1990/02","1990/Feb","Feb","February",2,"Monday","Monday","Q1","1990/Q1"
1990-02-26 00:00:00.000,"19900226",1990,"02","1990/02","1990/Feb","Feb","February",2,"Monday","Monday","Q1","1990/Q1"
1991-02-04 00:00:00.000,"19910204",1991,"02","1991/02","1991/Feb","Feb","February",2,"Monday","Monday","Q1","1991/Q1"
1991-02-11 00:00:00.000,"19910211",1991,"02","1991/02","1991/Feb","Feb","February",2,"Monday","Monday","Q1","1991/Q1"
1991-02-18 00:00:00.000,"19910218",1991,"02","1991/02","1991/Feb","Feb","February",2,"Monday","Monday","Q1","1991/Q1"
1991-02-25 00:00:00.000,"19910225",1991,"02","1991/02","1991/Feb","Feb","February",2,"Monday","Monday","Q1","1991/Q1"
1992-02-03 00:00:00.000,"19920203",1992,"02","1992/02","1992/Feb","Feb","February",2,"Monday","Monday","Q1","1992/Q1"
1992-02-10 00:00:00.000,"19920210",1992,"02","1992/02","1992/Feb","Feb","February",2,"Monday","Monday","Q1","1992/Q1"
1992-02-17 00:00:00.000,"19920217",1992,"02","1992/02","1992/Feb","Feb","February",2,"Monday","Monday","Q1","1992/Q1"
1992-02-24 00:00:00.000,"19920224",1992,"02","1992/02","1992/Feb","Feb","February",2,"Monday","Monday","Q1","1992/Q1"
1993-02-01 00:00:00.000,"19930201",1993,"02","1993/02","1993/Feb","Feb","February",2,"Monday","Monday","Q1","1993/Q1"
1993-02-08 00:00:00.000,"19930208",1993,"02","1993/02","1993/Feb","Feb","February",2,"Monday","Monday","Q1","1993/Q1"
1993-02-15 00:00:00.000,"19930215",1993,"02","1993/02","1993/Feb","Feb","February",2,"Monday","Monday","Q1","1993/Q1"
1993-02-22 00:00:00.000,"19930222",1993,"02","1993/02","1993/Feb","Feb","February",2,"Monday","Monday","Q1","1993/Q1"
1994-02-07 00:00:00.000,"19940207",1994,"02","1994/02","1994/Feb","Feb","February",2,"Monday","Monday","Q1","1994/Q1"
1994-02-14 00:00:00.000,"19940214",1994,"02","1994/02","1994/Feb","Feb","February",2,"Monday","Monday","Q1","1994/Q1"
1994-02-21 00:00:00.000,"19940221",1994,"02","1994/02","1994/Feb","Feb","February",2,"Monday","Monday","Q1","1994/Q1"
1994-02-28 00:00:00.000,"19940228",1994,"02","1994/02","1994/Feb","Feb","February",2,"Monday","Monday","Q1","1994/Q1"
1995-02-06 00:00:00.000,"19950206",1995,"02","1995/02","1995/Feb","Feb","February",2,"Monday","Monday","Q1","1995/Q1"
1995-02-13 00:00:00.000,"19950213",1995,"02","1995/02","1995/Feb","Feb","February",2,"Monday","Monday","Q1","1995/Q1"
1995-02-20 00:00:00.000,"19950220",1995,"02","1995/02","1995/Feb","Feb","February",2,"Monday","Monday","Q1","1995/Q1"
1995-02-27 00:00:00.000,"19950227",1995,"02","1995/02","1995/Feb","Feb","February",2,"Monday","Monday","Q1","1995/Q1"
1996-02-05 00:00:00.000,"19960205",1996,"02","1996/02","1996/Feb","Feb","February",2,"Monday","Monday","Q1","1996/Q1"
1996-02-12 00:00:00.000,"19960212",1996,"02","1996/02","1996/Feb","Feb","February",2,"Monday","Monday","Q1","1996/Q1"
1996-02-19 00:00:00.000,"19960219",1996,"02","1996/02","1996/Feb","Feb","February",2,"Monday","Monday","Q1","1996/Q1"
1996-02-26 00:00:00.000,"19960226",1996,"02","1996/02","1996/Feb","Feb","February",2,"Monday","Monday","Q1","1996/Q1"
1997-02-03 00:00:00.000,"19970203",1997,"02","1997/02","1997/Feb","Feb","February",2,"Monday","Monday","Q1","1997/Q1"
1997-02-10 00:00:00.000,"19970210",1997,"02","1997/02","1997/Feb","Feb","February",2,"Monday","Monday","Q1","1997/Q1"
1997-02-17 00:00:00.000,"19970217",1997,"02","1997/02","1997/Feb","Feb","February",2,"Monday","Monday","Q1","1997/Q1"
1997-02-24 00:00:00.000,"19970224",1997,"02","1997/02","1997/Feb","Feb","February",2,"Monday","Monday","Q1","1997/Q1"
1998-02-02 00:00:00.000,"19980202",1998,"02","1998/02","1998/Feb","Feb","February",2,"Monday","Monday","Q1","1998/Q1"
1998-02-09 00:00:00.000,"19980209",1998,"02","1998/02","1998/Feb","Feb","February",2,"Monday","Monday","Q1","1998/Q1"
1998-02-16 00:00:00.000,"19980216",1998,"02","1998/02","1998/Feb","Feb","February",2,"Monday","Monday","Q1","1998/Q1"
1998-02-23 00:00:00.000,"19980223",1998,"02","1998/02","1998/Feb","Feb","February",2,"Monday","Monday","Q1","1998/Q1"
1999-02-01 00:00:00.000,"19990201",1999,"02","1999/02","1999/Feb","Feb","February",2,"Monday","Monday","Q1","1999/Q1"
1999-02-08 00:00:00.000,"19990208",1999,"02","1999/02","1999/Feb","Feb","February",2,"Monday","Monday","Q1","1999/Q1"
1999-02-15 00:00:00.000,"19990215",1999,"02","1999/02","1999/Feb","Feb","February",2,"Monday","Monday","Q1","1999/Q1"
1999-02-22 00:00:00.000,"19990222",1999,"02","1999/02","1999/Feb","Feb","February",2,"Monday","Monday","Q1","1999/Q1"
2000-02-07 00:00:00.000,"20000207",2000,"02","2000/02","2000/Feb","Feb","February",2,"Monday","Monday","Q1","2000/Q1"
2000-02-14 00:00:00.000,"20000214",2000,"02","2000/02","2000/Feb","Feb","February",2,"Monday","Monday","Q1","2000/Q1"
2000-02-21 00:00:00.000,"20000221",2000,"02","2000/02","2000/Feb","Feb","February",2,"Monday","Monday","Q1","2000/Q1"
2000-02-28 00:00:00.000,"20000228",2000,"02","2000/02","2000/Feb","Feb","February",2,"Monday","Monday","Q1","2000/Q1"
2001-02-05 00:00:00.000,"20010205",2001,"02","2001/02","2001/Feb","Feb","February",2,"Monday","Monday","Q1","2001/Q1"
2001-02-12 00:00:00.000,"20010212",2001,"02","2001/02","2001/Feb","Feb","February",2,"Monday","Monday","Q1","2001/Q1"
2001-02-19 00:00:00.000,"20010219",2001,"02","2001/02","2001/Feb","Feb","February",2,"Monday","Monday","Q1","2001/Q1"
2001-02-26 00:00:00.000,"20010226",2001,"02","2001/02","2001/Feb","Feb","February",2,"Monday","Monday","Q1","2001/Q1"
2002-02-04 00:00:00.000,"20020204",2002,"02","2002/02","2002/Feb","Feb","February",2,"Monday","Monday","Q1","2002/Q1"
2002-02-11 00:00:00.000,"20020211",2002,"02","2002/02","2002/Feb","Feb","February",2,"Monday","Monday","Q1","2002/Q1"
2002-02-18 00:00:00.000,"20020218",2002,"02","2002/02","2002/Feb","Feb","February",2,"Monday","Monday","Q1","2002/Q1"
2002-02-25 00:00:00.000,"20020225",2002,"02","2002/02","2002/Feb","Feb","February",2,"Monday","Monday","Q1","2002/Q1"
2003-02-03 00:00:00.000,"20030203",2003,"02","2003/02","2003/Feb","Feb","February",2,"Monday","Monday","Q1","2003/Q1"
2003-02-10 00:00:00.000,"20030210",2003,"02","2003/02","2003/Feb","Feb","February",2,"Monday","Monday","Q1","2003/Q1"
2003-02-17 00:00:00.000,"20030217",2003,"02","2003/02","2003/Feb","Feb","February",2,"Monday","Monday","Q1","2003/Q1"
2003-02-24 00:00:00.000,"20030224",2003,"02","2003/02","2003/Feb","Feb","February",2,"Monday","Monday","Q1","2003/Q1"
2004-02-02 00:00:00.000,"20040202",2004,"02","2004/02","2004/Feb","Feb","February",2,"Monday","Monday","Q1","2004/Q1"
2004-02-09 00:00:00.000,"20040209",2004,"02","2004/02","2004/Feb","Feb","February",2,"Monday","Monday","Q1","2004/Q1"
2004-02-16 00:00:00.000,"20040216",2004,"02","2004/02","2004/Feb","Feb","February",2,"Monday","Monday","Q1","2004/Q1"
2004-02-23 00:00:00.000,"20040223",2004,"02","2004/02","2004/Feb","Feb","February",2,"Monday","Monday","Q1","2004/Q1"
2005-02-07 00:00:00.000,"20050207",2005,"02","2005/02","2005/Feb","Feb","February",2,"Monday","Monday","Q1","2005/Q1"
2005-02-14 00:00:00.000,"20050214",2005,"02","2005/02","2005/Feb","Feb","February",2,"Monday","Monday","Q1","2005/Q1"
2005-02-21 00:00:00.000,"20050221",2005,"02","2005/02","2005/Feb","Feb","February",2,"Monday","Monday","Q1","2005/Q1"
2005-02-28 00:00:00.000,"20050228",2005,"02","2005/02","2005/Feb","Feb","February",2,"Monday","Monday","Q1","2005/Q1"
2006-02-06 00:00:00.000,"20060206",2006,"02","2006/02","2006/Feb","Feb","February",2,"Monday","Monday","Q1","2006/Q1"
2006-02-13 00:00:00.000,"20060213",2006,"02","2006/02","2006/Feb","Feb","February",2,"Monday","Monday","Q1","2006/Q1"
2006-02-20 00:00:00.000,"20060220",2006,"02","2006/02","2006/Feb","Feb","February",2,"Monday","Monday","Q1","2006/Q1"
2006-02-27 00:00:00.000,"20060227",2006,"02","2006/02","2006/Feb","Feb","February",2,"Monday","Monday","Q1","2006/Q1"
2007-02-05 00:00:00.000,"20070205",2007,"02","2007/02","2007/Feb","Feb","February",2,"Monday","Monday","Q1","2007/Q1"
2007-02-12 00:00:00.000,"20070212",2007,"02","2007/02","2007/Feb","Feb","February",2,"Monday","Monday","Q1","2007/Q1"
2007-02-19 00:00:00.000,"20070219",2007,"02","2007/02","2007/Feb","Feb","February",2,"Monday","Monday","Q1","2007/Q1"
2007-02-26 00:00:00.000,"20070226",2007,"02","2007/02","2007/Feb","Feb","February",2,"Monday","Monday","Q1","2007/Q1"
2008-02-04 00:00:00.000,"20080204",2008,"02","2008/02","2008/Feb","Feb","February",2,"Monday","Monday","Q1","2008/Q1"
2008-02-11 00:00:00.000,"20080211",2008,"02","2008/02","2008/Feb","Feb","February",2,"Monday","Monday","Q1","2008/Q1"
2008-02-18 00:00:00.000,"20080218",2008,"02","2008/02","2008/Feb","Feb","February",2,"Monday","Monday","Q1","2008/Q1"
2008-02-25 00:00:00.000,"20080225",2008,"02","2008/02","2008/Feb","Feb","February",2,"Monday","Monday","Q1","2008/Q1"
2009-02-02 00:00:00.000,"20090202",2009,"02","2009/02","2009/Feb","Feb","February",2,"Monday","Monday","Q1","2009/Q1"
2009-02-09 00:00:00.000,"20090209",2009,"02","2009/02","2009/Feb","Feb","February",2,"Monday","Monday","Q1","2009/Q1"
2009-02-16 00:00:00.000,"20090216",2009,"02","2009/02","2009/Feb","Feb","February",2,"Monday","Monday","Q1","2009/Q1"
2009-02-23 00:00:00.000,"20090223",2009,"02","2009/02","2009/Feb","Feb","February",2,"Monday","Monday","Q1","2009/Q1"
2010-02-01 00:00:00.000,"20100201",2010,"02","2010/02","2010/Feb","Feb","February",2,"Monday","Monday","Q1","2010/Q1"
2010-02-08 00:00:00.000,"20100208",2010,"02","2010/02","2010/Feb","Feb","February",2,"Monday","Monday","Q1","2010/Q1"
2010-02-15 00:00:00.000,"20100215",2010,"02","2010/02","2010/Feb","Feb","February",2,"Monday","Monday","Q1","2010/Q1"
2010-02-22 00:00:00.000,"20100222",2010,"02","2010/02","2010/Feb","Feb","February",2,"Monday","Monday","Q1","2010/Q1"
2011-02-07 00:00:00.000,"20110207",2011,"02","2011/02","2011/Feb","Feb","February",2,"Monday","Monday","Q1","2011/Q1"
2011-02-14 00:00:00.000,"20110214",2011,"02","2011/02","2011/Feb","Feb","February",2,"Monday","Monday","Q1","2011/Q1"
2011-02-21 00:00:00.000,"20110221",2011,"02","2011/02","2011/Feb","Feb","February",2,"Monday","Monday","Q1","2011/Q1"
2011-02-28 00:00:00.000,"20110228",2011,"02","2011/02","2011/Feb","Feb","February",2,"Monday","Monday","Q1","2011/Q1"
2012-02-06 00:00:00.000,"20120206",2012,"02","2012/02","2012/Feb","Feb","February",2,"Monday","Monday","Q1","2012/Q1"
2012-02-13 00:00:00.000,"20120213",2012,"02","2012/02","2012/Feb","Feb","February",2,"Monday","Monday","Q1","2012/Q1"
2012-02-20 00:00:00.000,"20120220",2012,"02","2012/02","2012/Feb","Feb","February",2,"Monday","Monday","Q1","2012/Q1"
2012-02-27 00:00:00.000,"20120227",2012,"02","2012/02","2012/Feb","Feb","February",2,"Monday","Monday","Q1","2012/Q1"
2013-02-04 00:00:00.000,"20130204",2013,"02","2013/02","2013/Feb","Feb","February",2,"Monday","Monday","Q1","2013/Q1"
2013-02-11 00:00:00.000,"20130211",2013,"02","2013/02","2013/Feb","Feb","February",2,"Monday","Monday","Q1","2013/Q1"
2013-02-18 00:00:00.000,"20130218",2013,"02","2013/02","2013/Feb","Feb","February",2,"Monday","Monday","Q1","2013/Q1"
2013-02-25 00:00:00.000,"20130225",2013,"02","2013/02","2013/Feb","Feb","February",2,"Monday","Monday","Q1","2013/Q1"
2014-02-03 00:00:00.000,"20140203",2014,"02","2014/02","2014/Feb","Feb","February",2,"Monday","Monday","Q1","2014/Q1"
2014-02-10 00:00:00.000,"20140210",2014,"02","2014/02","2014/Feb","Feb","February",2,"Monday","Monday","Q1","2014/Q1"
2014-02-17 00:00:00.000,"20140217",2014,"02","2014/02","2014/Feb","Feb","February",2,"Monday","Monday","Q1","2014/Q1"
2014-02-24 00:00:00.000,"20140224",2014,"02","2014/02","2014/Feb","Feb","February",2,"Monday","Monday","Q1","2014/Q1"
2015-02-02 00:00:00.000,"20150202",2015,"02","2015/02","2015/Feb","Feb","February",2,"Monday","Monday","Q1","2015/Q1"
2015-02-09 00:00:00.000,"20150209",2015,"02","2015/02","2015/Feb","Feb","February",2,"Monday","Monday","Q1","2015/Q1"
2015-02-16 00:00:00.000,"20150216",2015,"02","2015/02","2015/Feb","Feb","February",2,"Monday","Monday","Q1","2015/Q1"
2015-02-23 00:00:00.000,"20150223",2015,"02","2015/02","2015/Feb","Feb","February",2,"Monday","Monday","Q1","2015/Q1"
2016-02-01 00:00:00.000,"20160201",2016,"02","2016/02","2016/Feb","Feb","February",2,"Monday","Monday","Q1","2016/Q1"
2016-02-08 00:00:00.000,"20160208",2016,"02","2016/02","2016/Feb","Feb","February",2,"Monday","Monday","Q1","2016/Q1"
2016-02-15 00:00:00.000,"20160215",2016,"02","2016/02","2016/Feb","Feb","February",2,"Monday","Monday","Q1","2016/Q1"
2016-02-22 00:00:00.000,"20160222",2016,"02","2016/02","2016/Feb","Feb","February",2,"Monday","Monday","Q1","2016/Q1"
2016-02-29 00:00:00.000,"20160229",2016,"02","2016/02","2016/Feb","Feb","February",2,"Monday","Monday","Q1","2016/Q1"
2017-02-06 00:00:00.000,"20170206",2017,"02","2017/02","2017/Feb","Feb","February",2,"Monday","Monday","Q1","2017/Q1"
2017-02-13 00:00:00.000,"20170213",2017,"02","2017/02","2017/Feb","Feb","February",2,"Monday","Monday","Q1","2017/Q1"
2017-02-20 00:00:00.000,"20170220",2017,"02","2017/02","2017/Feb","Feb","February",2,"Monday","Monday","Q1","2017/Q1"
2017-02-27 00:00:00.000,"20170227",2017,"02","2017/02","2017/Feb","Feb","February",2,"Monday","Monday","Q1","2017/Q1"
2018-02-05 00:00:00.000,"20180205",2018,"02","2018/02","2018/Feb","Feb","February",2,"Monday","Monday","Q1","2018/Q1"
2018-02-12 00:00:00.000,"20180212",2018,"02","2018/02","2018/Feb","Feb","February",2,"Monday","Monday","Q1","2018/Q1"
2018-02-19 00:00:00.000,"20180219",2018,"02","2018/02","2018/Feb","Feb","February",2,"Monday","Monday","Q1","2018/Q1"
2018-02-26 00:00:00.000,"20180226",2018,"02","2018/02","2018/Feb","Feb","February",2,"Monday","Monday","Q1","2018/Q1"
2019-02-04 00:00:00.000,"20190204",2019,"02","2019/02","2019/Feb","Feb","February",2,"Monday","Monday","Q1","2019/Q1"
2019-02-11 00:00:00.000,"20190211",2019,"02","2019/02","2019/Feb","Feb","February",2,"Monday","Monday","Q1","2019/Q1"
2019-02-18 00:00:00.000,"20190218",2019,"02","2019/02","2019/Feb","Feb","February",2,"Monday","Monday","Q1","2019/Q1"
2019-02-25 00:00:00.000,"20190225",2019,"02","2019/02","2019/Feb","Feb","February",2,"Monday","Monday","Q1","2019/Q1"
2020-02-03 00:00:00.000,"20200203",2020,"02","2020/02","2020/Feb","Feb","February",2,"Monday","Monday","Q1","2020/Q1"
2020-02-10 00:00:00.000,"20200210",2020,"02","2020/02","2020/Feb","Feb","February",2,"Monday","Monday","Q1","2020/Q1"
2020-02-17 00:00:00.000,"20200217",2020,"02","2020/02","2020/Feb","Feb","February",2,"Monday","Monday","Q1","2020/Q1"
2020-02-24 00:00:00.000,"20200224",2020,"02","2020/02","2020/Feb","Feb","February",2,"Monday","Monday","Q1","2020/Q1"
2021-02-01 00:00:00.000,"20210201",2021,"02","2021/02","2021/Feb","Feb","February",2,"Monday","Monday","Q1","2021/Q1"
2021-02-08 00:00:00.000,"20210208",2021,"02","2021/02","2021/Feb","Feb","February",2,"Monday","Monday","Q1","2021/Q1"
2021-02-15 00:00:00.000,"20210215",2021,"02","2021/02","2021/Feb","Feb","February",2,"Monday","Monday","Q1","2021/Q1"
2021-02-22 00:00:00.000,"20210222",2021,"02","2021/02","2021/Feb","Feb","February",2,"Monday","Monday","Q1","2021/Q1"
2022-02-07 00:00:00.000,"20220207",2022,"02","2022/02","2022/Feb","Feb","February",2,"Monday","Monday","Q1","2022/Q1"
2022-02-14 00:00:00.000,"20220214",2022,"02","2022/02","2022/Feb","Feb","February",2,"Monday","Monday","Q1","2022/Q1"
2022-02-21 00:00:00.000,"20220221",2022,"02","2022/02","2022/Feb","Feb","February",2,"Monday","Monday","Q1","2022/Q1"
2022-02-28 00:00:00.000,"20220228",2022,"02","2022/02","2022/Feb","Feb","February",2,"Monday","Monday","Q1","2022/Q1"
2023-02-06 00:00:00.000,"20230206",2023,"02","2023/02","2023/Feb","Feb","February",2,"Monday","Monday","Q1","2023/Q1"
2023-02-13 00:00:00.000,"20230213",2023,"02","2023/02","2023/Feb","Feb","February",2,"Monday","Monday","Q1","2023/Q1"
2023-02-20 00:00:00.000,"20230220",2023,"02","2023/02","2023/Feb","Feb","February",2,"Monday","Monday","Q1","2023/Q1"
2023-02-27 00:00:00.000,"20230227",2023,"02","2023/02","2023/Feb","Feb","February",2,"Monday","Monday","Q1","2023/Q1"
2024-02-05 00:00:00.000,"20240205",2024,"02","2024/02","2024/Feb","Feb","February",2,"Monday","Monday","Q1","2024/Q1"
2024-02-12 00:00:00.000,"20240212",2024,"02","2024/02","2024/Feb","Feb","February",2,"Monday","Monday","Q1","2024/Q1"
2024-02-19 00:00:00.000,"20240219",2024,"02","2024/02","2024/Feb","Feb","February",2,"Monday","Monday","Q1","2024/Q1"
2024-02-26 00:00:00.000,"20240226",2024,"02","2024/02","2024/Feb","Feb","February",2,"Monday","Monday","Q1","2024/Q1"
2025-02-03 00:00:00.000,"20250203",2025,"02","2025/02","2025/Feb","Feb","February",2,"Monday","Monday","Q1","2025/Q1"
2025-02-10 00:00:00.000,"20250210",2025,"02","2025/02","2025/Feb","Feb","February",2,"Monday","Monday","Q1","2025/Q1"
2025-02-17 00:00:00.000,"20250217",2025,"02","2025/02","2025/Feb","Feb","February",2,"Monday","Monday","Q1","2025/Q1"
2025-02-24 00:00:00.000,"20250224",2025,"02","2025/02","2025/Feb","Feb","February",2,"Monday","Monday","Q1","2025/Q1"
1967-02-07 00:00:00.000,"19670207",1967,"02","1967/02","1967/Feb","Feb","February",3,"Tuesday","Tuesday","Q1","1967/Q1"
1967-02-14 00:00:00.000,"19670214",1967,"02","1967/02","1967/Feb","Feb","February",3,"Tuesday","Tuesday","Q1","1967/Q1"
1967-02-21 00:00:00.000,"19670221",1967,"02","1967/02","1967/Feb","Feb","February",3,"Tuesday","Tuesday","Q1","1967/Q1"
1967-02-28 00:00:00.000,"19670228",1967,"02","1967/02","1967/Feb","Feb","February",3,"Tuesday","Tuesday","Q1","1967/Q1"
1968-02-06 00:00:00.000,"19680206",1968,"02","1968/02","1968/Feb","Feb","February",3,"Tuesday","Tuesday","Q1","1968/Q1"
1968-02-13 00:00:00.000,"19680213",1968,"02","1968/02","1968/Feb","Feb","February",3,"Tuesday","Tuesday","Q1","1968/Q1"
1968-02-20 00:00:00.000,"19680220",1968,"02","1968/02","1968/Feb","Feb","February",3,"Tuesday","Tuesday","Q1","1968/Q1"
1968-02-27 00:00:00.000,"19680227",1968,"02","1968/02","1968/Feb","Feb","February",3,"Tuesday","Tuesday","Q1","1968/Q1"
